timestamp,iteration,run_mode,frequency_combination,frequencies,frequency_index,num_cores,cores_str,input_arg,application_id,benchmark,variant,time_elapsed,total_energy_consumption,branch_misses,cache_misses,core_combination,platform,avg_temp_before,avg_temp_after,thermal_zone_before0,thermal_zone_before1,thermal_zone_before10,thermal_zone_before11,thermal_zone_before12,thermal_zone_before13,thermal_zone_before14,thermal_zone_before15,thermal_zone_before16,thermal_zone_before17,thermal_zone_before18,thermal_zone_before19,thermal_zone_before2,thermal_zone_before20,thermal_zone_before21,thermal_zone_before22,thermal_zone_before23,thermal_zone_before24,thermal_zone_before25,thermal_zone_before26,thermal_zone_before27,thermal_zone_before28,thermal_zone_before29,thermal_zone_before3,thermal_zone_before30,thermal_zone_before31,thermal_zone_before32,thermal_zone_before33,thermal_zone_before34,thermal_zone_before35,thermal_zone_before4,thermal_zone_before5,thermal_zone_before6,thermal_zone_before7,thermal_zone_before8,thermal_zone_before9,frequencies_read,cores,energy_batt_j,power_batt_w,energy_usb_j,power_usb_w,energy_wls_j,power_wls_w,energy_hwmon33_j,power_hwmon33_w,energy_hwmon34_j,power_hwmon34_w,thermal_zone0,thermal_zone0_type,thermal_zone1,thermal_zone1_type,thermal_zone10,thermal_zone10_type,thermal_zone11,thermal_zone11_type,thermal_zone12,thermal_zone12_type,thermal_zone13,thermal_zone13_type,thermal_zone14,thermal_zone14_type,thermal_zone15,thermal_zone15_type,thermal_zone16,thermal_zone16_type,thermal_zone17,thermal_zone17_type,thermal_zone18,thermal_zone18_type,thermal_zone19,thermal_zone19_type,thermal_zone2,thermal_zone2_type,thermal_zone20,thermal_zone20_type,thermal_zone21,thermal_zone21_type,thermal_zone22,thermal_zone22_type,thermal_zone23,thermal_zone23_type,thermal_zone24,thermal_zone24_type,thermal_zone25,thermal_zone25_type,thermal_zone26,thermal_zone26_type,thermal_zone27,thermal_zone27_type,thermal_zone28,thermal_zone28_type,thermal_zone29,thermal_zone29_type,thermal_zone3,thermal_zone3_type,thermal_zone30,thermal_zone30_type,thermal_zone31,thermal_zone31_type,thermal_zone32,thermal_zone32_type,thermal_zone33,thermal_zone33_type,thermal_zone34,thermal_zone34_type,thermal_zone35,thermal_zone35_type,thermal_zone4,thermal_zone4_type,thermal_zone5,thermal_zone5_type,thermal_zone6,thermal_zone6_type,thermal_zone7,thermal_zone7_type,thermal_zone8,thermal_zone8_type,thermal_zone9,thermal_zone9_type,cycles,cache_references,branch_instructions,task_clock,context_switches,minor_faults,major_faults,branches,instructions,page_faults,cpu_clock,user,sys
1759348927.1804757,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,13,gemm,no-variation,0.012679296,0.002443237422581584,23927,19514,1,RUBIKPi,38.84247222222223,39.23727777777778,37.0,37.0,44.0,44.0,43.2,42.4,43.2,43.2,44.0,43.6,44.4,44.0,0.0,44.0,43.2,43.6,42.8,43.6,43.6,43.6,43.6,42.4,42.8,0.0,43.2,43.6,40.882,42.487,41.96,25.0,0.0,43.6,44.0,44.0,43.2,43.2,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,6.481395920820236e-07,0.388356354804,0.0,0.0,0.0,0.0,0.002442589282989502,1463.566,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.8,cpuss1-thermal,43.2,cpu4-thermal,42.8,cpu5-thermal,45.1,cpu6-thermal,44.0,cpu7-thermal,44.8,cpu8-thermal,44.0,cpu9-thermal,44.4,cpu10-thermal,44.4,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.0,aoss1-thermal,43.6,gpuss0-thermal,43.6,gpuss1-thermal,43.2,nspss0-thermal,44.0,nspss1-thermal,44.0,video-thermal,44.4,ddr-thermal,44.0,mdmss0-thermal,42.8,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.4,camera0-thermal,41.09,xo-thermal,42.732,quiet-thermal,42.22,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.0,aoss0-thermal,44.0,cpu0-thermal,44.4,cpu1-thermal,44.0,cpu2-thermal,44.0,cpu3-thermal,22299399,4832823,4617392,11.39,0,596,0,4617392,23131863,596,11.39,0.008492,0.004274
1759348927.8523426,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,14,gemver,no-variation,0.012670649,0.0013989398027392673,23918,20033,1,RUBIKPi,39.08672222222223,39.29225,37.0,37.0,44.0,44.8,43.6,43.2,43.6,43.2,44.0,44.0,44.4,44.0,0.0,44.0,43.2,43.6,43.6,44.0,43.6,44.4,43.6,42.8,43.2,0.0,43.6,44.0,40.882,42.487,41.953,25.0,0.0,43.6,44.0,44.4,44.0,44.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,1.3958955737400054e-06,0.9758017314199999,0.0,0.0,0.0,0.0,0.0013975439071655274,976.9540000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.4,cpuss0-thermal,44.8,cpuss1-thermal,43.6,cpu4-thermal,43.2,cpu5-thermal,45.5,cpu6-thermal,43.6,cpu7-thermal,44.8,cpu8-thermal,44.0,cpu9-thermal,44.4,cpu10-thermal,44.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.4,aoss1-thermal,44.0,gpuss0-thermal,44.0,gpuss1-thermal,43.2,nspss0-thermal,44.0,nspss1-thermal,44.0,video-thermal,44.4,ddr-thermal,44.0,mdmss0-thermal,42.8,mdmss1-thermal,43.2,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.6,mdmss3-thermal,44.4,camera0-thermal,41.076,xo-thermal,42.725,quiet-thermal,42.22,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.0,aoss0-thermal,44.4,cpu0-thermal,44.0,cpu1-thermal,44.0,cpu2-thermal,44.0,cpu3-thermal,22169369,4822529,4616743,11.33,0,604,0,4616743,23124112,604,11.33,0.008517,0.004259
1759348929.2203817,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,15,gesummv,no-variation,0.013161483,0.0008075006302797642,23824,20689,1,RUBIKPi,39.11972222222223,39.20191666666667,37.0,37.0,44.8,44.8,43.6,43.2,43.6,43.6,44.4,44.0,44.8,44.4,0.0,44.4,43.2,43.2,42.8,43.6,43.6,44.4,43.6,42.4,42.8,0.0,43.2,44.4,40.87,42.474,41.966,25.0,0.0,43.6,44.4,44.0,44.4,44.8,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,8.065995180454254e-07,0.422890448117,0.0,0.0,0.0,0.0,0.0008066940307617187,422.94,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.8,cpuss0-thermal,44.8,cpuss1-thermal,43.2,cpu4-thermal,42.8,cpu5-thermal,45.1,cpu6-thermal,43.6,cpu7-thermal,44.8,cpu8-thermal,44.0,cpu9-thermal,44.0,cpu10-thermal,44.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.0,aoss1-thermal,43.6,gpuss0-thermal,43.6,gpuss1-thermal,43.2,nspss0-thermal,43.6,nspss1-thermal,43.6,video-thermal,44.4,ddr-thermal,44.0,mdmss0-thermal,42.8,mdmss1-thermal,43.2,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.6,mdmss3-thermal,44.0,camera0-thermal,41.083,xo-thermal,42.706,quiet-thermal,42.18,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.6,aoss0-thermal,44.8,cpu0-thermal,44.8,cpu1-thermal,44.4,cpu2-thermal,44.0,cpu3-thermal,22428195,4809732,4608887,11.46,0,597,0,4608887,23084771,597,11.46,0.013272,0.0
1759348929.8545427,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,16,symm,no-variation,0.012568668,0.0026035981604109397,23870,19706,1,RUBIKPi,38.79622222222222,39.465833333333336,37.0,37.0,44.0,44.0,42.8,42.4,43.6,42.8,43.6,43.2,43.6,44.0,0.0,44.0,43.2,43.2,43.2,43.6,43.2,44.0,43.6,42.4,42.8,0.0,42.8,43.6,40.876,42.46,41.928,25.0,0.0,43.2,43.6,44.0,44.4,43.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,2.6040503035178184e-06,1.560311229178,0.0,0.0,0.0,0.0,0.002600994110107422,1558.48,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,45.5,cpuss0-thermal,45.1,cpuss1-thermal,43.6,cpu4-thermal,43.2,cpu5-thermal,45.9,cpu6-thermal,44.0,cpu7-thermal,45.1,cpu8-thermal,44.0,cpu9-thermal,46.3,cpu10-thermal,44.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.4,aoss1-thermal,44.0,gpuss0-thermal,44.0,gpuss1-thermal,43.6,nspss0-thermal,43.6,nspss1-thermal,44.0,video-thermal,44.8,ddr-thermal,44.0,mdmss0-thermal,42.8,mdmss1-thermal,43.2,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.2,mdmss3-thermal,44.0,camera0-thermal,41.09,xo-thermal,42.706,quiet-thermal,42.174,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.8,aoss0-thermal,45.1,cpu0-thermal,44.8,cpu1-thermal,44.0,cpu2-thermal,44.0,cpu3-thermal,22007529,4836603,4612820,11.24,0,596,0,4612820,23141344,596,11.24,0.008447,0.004231
1759348931.1695726,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,17,syr2k,no-variation,0.012664762,0.0005652485123743329,24315,19405,1,RUBIKPi,38.796972222222216,39.02711111111111,37.0,37.0,44.0,44.0,42.8,42.4,43.6,42.8,43.6,43.2,43.6,43.6,0.0,44.0,42.8,43.6,43.2,43.2,43.6,44.0,43.6,42.0,42.8,0.0,43.2,44.0,40.87,42.474,41.947,25.0,0.0,43.2,43.6,44.0,44.4,43.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,5.626908411297798e-07,0.393349407619,0.0,0.0,0.0,0.0,0.0005646858215332031,394.744,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.4,cpuss1-thermal,42.8,cpu4-thermal,42.8,cpu5-thermal,44.8,cpu6-thermal,43.6,cpu7-thermal,44.0,cpu8-thermal,43.6,cpu9-thermal,44.0,cpu10-thermal,44.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.0,aoss1-thermal,43.6,gpuss0-thermal,44.0,gpuss1-thermal,43.2,nspss0-thermal,43.6,nspss1-thermal,44.0,video-thermal,44.0,ddr-thermal,44.0,mdmss0-thermal,42.8,mdmss1-thermal,43.2,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.6,mdmss3-thermal,44.4,camera0-thermal,41.09,xo-thermal,42.712,quiet-thermal,42.174,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.6,aoss0-thermal,43.6,cpu0-thermal,43.6,cpu1-thermal,43.6,cpu2-thermal,43.2,cpu3-thermal,22203486,4837160,4617149,11.34,0,598,0,4617149,23181214,598,11.34,0.008494,0.004251
1759348931.7998369,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,18,syrk,no-variation,0.012807261,0.0005865437978217721,23715,19033,1,RUBIKPi,38.91883333333333,39.696166666666656,37.0,37.0,44.0,44.0,42.8,42.8,43.2,43.2,44.0,43.6,44.0,43.6,0.0,44.0,43.6,43.6,43.2,43.6,43.6,44.4,43.6,42.4,42.8,0.0,43.2,43.6,40.863,42.474,41.941,25.0,0.0,43.2,44.4,44.0,44.8,43.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,5.848401496529578e-07,0.49059947580999996,0.0,0.0,0.0,0.0,0.0005859589576721192,491.538,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,45.1,cpuss0-thermal,45.9,cpuss1-thermal,44.8,cpu4-thermal,44.0,cpu5-thermal,46.3,cpu6-thermal,44.0,cpu7-thermal,45.1,cpu8-thermal,44.4,cpu9-thermal,45.1,cpu10-thermal,45.1,cpu11-thermal,0.0,pm8350c-bcl-lvl0,45.1,aoss1-thermal,44.4,gpuss0-thermal,44.4,gpuss1-thermal,43.6,nspss0-thermal,44.0,nspss1-thermal,44.4,video-thermal,45.1,ddr-thermal,44.4,mdmss0-thermal,42.8,mdmss1-thermal,43.2,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.4,camera0-thermal,41.083,xo-thermal,42.712,quiet-thermal,42.167,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.4,aoss0-thermal,45.1,cpu0-thermal,45.1,cpu1-thermal,45.1,cpu2-thermal,44.8,cpu3-thermal,22200985,4815948,4609894,11.34,0,594,0,4609894,23102421,594,11.34,0.008625,0.004314
1759348933.2035937,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,19,trmm,no-variation,0.012533353,0.00020577170395957376,23819,19228,1,RUBIKPi,38.7173611111111,39.32577777777778,37.0,37.0,43.6,44.0,42.8,42.4,42.8,42.8,43.6,42.8,43.2,43.6,0.0,43.6,43.2,43.6,43.2,43.6,43.6,43.6,43.2,42.4,42.8,0.0,43.2,43.2,40.863,42.447,41.915,25.0,0.0,43.6,43.6,43.6,44.4,43.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,2.0577454673194885e-07,0.431540502228,0.0,0.0,0.0,0.0,0.0002055659294128418,431.103,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.4,cpuss0-thermal,44.8,cpuss1-thermal,44.0,cpu4-thermal,42.8,cpu5-thermal,44.0,cpu6-thermal,43.6,cpu7-thermal,44.4,cpu8-thermal,44.0,cpu9-thermal,45.5,cpu10-thermal,44.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.4,aoss1-thermal,43.6,gpuss0-thermal,44.4,gpuss1-thermal,43.6,nspss0-thermal,44.4,nspss1-thermal,44.0,video-thermal,44.4,ddr-thermal,44.4,mdmss0-thermal,42.8,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.4,camera0-thermal,41.083,xo-thermal,42.725,quiet-thermal,42.22,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.0,aoss0-thermal,44.0,cpu0-thermal,44.4,cpu1-thermal,44.0,cpu2-thermal,44.0,cpu3-thermal,21981448,4808533,4610364,11.23,0,593,0,4610364,23083877,593,11.23,0.012625,0.0
1759348934.119715,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,20,2mm,no-variation,0.012571165,0.0003028878820588739,23474,19342,1,RUBIKPi,38.692972222222224,39.81486111111111,37.0,37.0,43.6,44.0,42.8,42.4,43.2,42.8,43.6,42.8,43.2,43.6,0.0,43.6,43.2,43.6,43.2,43.6,42.8,43.6,43.6,42.4,42.8,0.0,42.8,43.2,40.844,42.427,41.876,25.0,0.0,42.8,43.6,44.0,44.4,43.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,3.025186708123684e-07,0.422951757021,0.0,0.0,0.0,0.0,0.0003025853633880615,423.045,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,45.5,cpuss0-thermal,46.3,cpuss1-thermal,44.8,cpu4-thermal,44.4,cpu5-thermal,45.1,cpu6-thermal,44.8,cpu7-thermal,45.5,cpu8-thermal,44.8,cpu9-thermal,46.3,cpu10-thermal,45.1,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.8,aoss1-thermal,44.0,gpuss0-thermal,44.4,gpuss1-thermal,44.0,nspss0-thermal,44.4,nspss1-thermal,44.4,video-thermal,45.1,ddr-thermal,44.4,mdmss0-thermal,42.8,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.8,camera0-thermal,41.083,xo-thermal,42.725,quiet-thermal,42.227,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.8,aoss0-thermal,45.1,cpu0-thermal,45.5,cpu1-thermal,44.8,cpu2-thermal,44.8,cpu3-thermal,21896812,4828307,4620727,11.19,0,597,0,4620727,23153051,597,11.19,0.00952,0.003169
1759348935.5541348,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,21,3mm,no-variation,0.012654705,0.0010541172206004334,23532,19335,1,RUBIKPi,38.648694444444445,39.36041666666667,37.0,37.0,43.6,43.6,42.8,42.0,43.2,42.4,44.0,42.8,43.2,43.6,0.0,43.6,42.8,43.2,42.8,43.6,43.2,44.0,43.6,42.4,42.8,0.0,43.2,43.6,40.863,42.427,41.863,25.0,0.0,43.2,43.2,43.2,43.6,44.0,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,1.0509669383239745e-06,0.55100935416,0.0,0.0,0.0,0.0,0.0010530662536621094,552.11,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.8,cpuss0-thermal,44.4,cpuss1-thermal,43.6,cpu4-thermal,42.8,cpu5-thermal,44.0,cpu6-thermal,43.6,cpu7-thermal,44.4,cpu8-thermal,44.0,cpu9-thermal,45.1,cpu10-thermal,44.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.4,aoss1-thermal,44.0,gpuss0-thermal,44.4,gpuss1-thermal,44.0,nspss0-thermal,44.0,nspss1-thermal,44.0,video-thermal,44.8,ddr-thermal,44.4,mdmss0-thermal,42.8,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.4,camera0-thermal,41.096,xo-thermal,42.732,quiet-thermal,42.247,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.4,aoss0-thermal,44.4,cpu0-thermal,44.8,cpu1-thermal,44.0,cpu2-thermal,44.0,cpu3-thermal,22111048,4846266,4630791,11.29,0,599,0,4630791,23208906,599,11.29,0.008471,0.004238
1759348936.9246147,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,22,atax,no-variation,0.012703194,0.005672196625702283,24037,19277,1,RUBIKPi,38.760027777777765,40.16577777777778,37.0,37.0,43.6,44.0,43.2,42.4,43.2,42.8,44.0,43.2,44.0,44.0,0.0,43.6,43.2,43.2,42.8,43.2,43.6,44.0,43.2,42.4,42.8,0.0,43.2,43.6,40.857,42.421,41.883,25.0,0.0,43.2,43.6,43.6,43.6,44.0,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,5.665062897108078e-06,3.3944279956559997,0.0,0.0,0.0,0.0,0.0056665315628051756,3395.308,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,45.9,cpuss0-thermal,47.5,cpuss1-thermal,46.7,cpu4-thermal,46.3,cpu5-thermal,47.1,cpu6-thermal,45.1,cpu7-thermal,45.5,cpu8-thermal,44.4,cpu9-thermal,45.1,cpu10-thermal,45.1,cpu11-thermal,0.0,pm8350c-bcl-lvl0,45.1,aoss1-thermal,44.4,gpuss0-thermal,44.8,gpuss1-thermal,44.0,nspss0-thermal,44.0,nspss1-thermal,44.0,video-thermal,45.1,ddr-thermal,44.0,mdmss0-thermal,42.8,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.8,camera0-thermal,41.109,xo-thermal,42.739,quiet-thermal,42.22,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.8,aoss0-thermal,46.7,cpu0-thermal,47.1,cpu1-thermal,46.7,cpu2-thermal,46.3,cpu3-thermal,22001400,4810400,4610200,11.24,0,598,0,4610200,23087454,598,11.24,0.012841,0.0
1759348937.682366,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,23,bicg,no-variation,0.012620068,0.0004995386207244646,23615,19402,1,RUBIKPi,38.982416666666666,39.417277777777784,37.0,37.0,44.4,44.8,43.2,42.8,43.6,43.2,44.4,43.6,44.4,44.4,0.0,44.0,43.2,43.2,43.2,43.6,43.6,44.0,43.2,42.4,43.2,0.0,43.2,44.0,40.857,42.414,41.896,25.0,0.0,43.2,44.0,44.0,44.8,43.6,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,4.982555053482055e-07,0.696611686368,0.0,0.0,0.0,0.0,0.0004990403652191163,697.7090000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.4,cpuss0-thermal,44.8,cpuss1-thermal,43.6,cpu4-thermal,43.2,cpu5-thermal,44.0,cpu6-thermal,43.6,cpu7-thermal,44.8,cpu8-thermal,44.0,cpu9-thermal,44.4,cpu10-thermal,44.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.4,aoss1-thermal,44.0,gpuss0-thermal,44.0,gpuss1-thermal,44.0,nspss0-thermal,44.4,nspss1-thermal,44.4,video-thermal,44.8,ddr-thermal,44.0,mdmss0-thermal,43.2,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.4,camera0-thermal,41.109,xo-thermal,42.752,quiet-thermal,42.261,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.4,aoss0-thermal,44.4,cpu0-thermal,44.8,cpu1-thermal,45.5,cpu2-thermal,44.0,cpu3-thermal,22005970,4815218,4610879,11.24,0,599,0,4610879,23093605,599,11.24,0.006375,0.00638
1759348939.1098344,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,24,doitgen,no-variation,0.012482567,0.000929548862100277,23617,19676,1,RUBIKPi,38.602805555555555,39.48947222222222,37.0,37.0,43.2,43.6,42.8,42.4,43.2,42.4,43.6,42.8,43.6,43.6,0.0,43.6,42.8,43.2,42.8,43.2,43.2,43.6,43.2,42.4,42.8,0.0,42.8,43.2,40.851,42.387,41.863,25.0,0.0,43.2,43.2,43.6,44.4,43.2,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,9.29477334651947e-07,0.64975175044,0.0,0.0,0.0,0.0,0.0009286193847656251,649.152,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.8,cpuss0-thermal,45.1,cpuss1-thermal,44.4,cpu4-thermal,43.6,cpu5-thermal,44.4,cpu6-thermal,44.0,cpu7-thermal,44.4,cpu8-thermal,44.4,cpu9-thermal,44.8,cpu10-thermal,44.4,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.8,aoss1-thermal,44.0,gpuss0-thermal,44.0,gpuss1-thermal,43.2,nspss0-thermal,44.0,nspss1-thermal,44.0,video-thermal,44.8,ddr-thermal,44.4,mdmss0-thermal,43.2,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.4,camera0-thermal,41.129,xo-thermal,42.745,quiet-thermal,42.247,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.0,aoss0-thermal,44.8,cpu0-thermal,45.1,cpu1-thermal,45.5,cpu2-thermal,44.4,cpu3-thermal,21869857,4822539,4616470,11.17,0,594,0,4616470,23129946,594,11.17,0.00839,0.004204
1759348940.5040474,1,sequential,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,25,mvt,no-variation,0.012598347,0.0009031368806673195,23928,19509,1,RUBIKPi,38.658722222222224,39.372055555555555,37.0,37.0,43.6,44.0,42.4,42.4,42.8,42.8,43.6,43.2,43.2,43.6,0.0,43.6,42.8,43.6,42.8,43.2,43.2,43.6,43.6,42.4,42.8,0.0,42.8,43.6,40.844,42.407,41.863,25.0,0.0,43.2,43.6,44.0,43.2,44.0,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,9.018495393898487e-07,1.260877043487,0.0,0.0,0.0,0.0,0.0009022350311279296,1261.416,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.4,cpuss0-thermal,44.8,cpuss1-thermal,43.6,cpu4-thermal,43.2,cpu5-thermal,44.0,cpu6-thermal,43.6,cpu7-thermal,44.8,cpu8-thermal,44.0,cpu9-thermal,44.4,cpu10-thermal,44.4,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.8,aoss1-thermal,44.0,gpuss0-thermal,44.4,gpuss1-thermal,43.2,nspss0-thermal,44.4,nspss1-thermal,44.0,video-thermal,44.4,ddr-thermal,44.4,mdmss0-thermal,42.8,mdmss1-thermal,43.6,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,44.0,mdmss3-thermal,44.0,camera0-thermal,41.122,xo-thermal,42.745,quiet-thermal,42.227,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,44.0,aoss0-thermal,44.8,cpu0-thermal,44.8,cpu1-thermal,45.1,cpu2-thermal,44.4,cpu3-thermal,22066216,4812774,4612551,11.27,0,599,0,4612551,23099818,599,11.27,0.006314,0.006344
